0, 1, 1.5
0, 0.992188, 1.50081
0, 0.984375, 1.50151
0, 0.976562, 1.50209
0, 0.96875, 1.50255
0, 0.960938, 1.5029
0, 0.953125, 1.50314
0, 0.945312, 1.50326
0, 0.9375, 1.50327
0, 0.929688, 1.50316
0, 0.921875, 1.50294
0, 0.914062, 1.50261
0, 0.90625, 1.50216
0, 0.898438, 1.50159
0, 0.890625, 1.50091
0, 0.882812, 1.50012
0, 0.875, 1.49921
0, 0.867188, 1.49819
0, 0.859375, 1.49705
0, 0.851562, 1.4958
0, 0.84375, 1.49443
0, 0.835938, 1.49295
0, 0.828125, 1.49135
0, 0.820312, 1.48964
0, 0.8125, 1.48782
0, 0.804688, 1.48588
0, 0.796875, 1.48382
0, 0.789062, 1.48166
0, 0.78125, 1.47937
0, 0.773438, 1.47697
0, 0.765625, 1.47446
0, 0.757812, 1.47184
0, 0.75, 1.46909
0, 0.742188, 1.46624
0, 0.734375, 1.46327
0, 0.726562, 1.46018
0, 0.71875, 1.45698
0, 0.710938, 1.45367
0, 0.703125, 1.45024
0, 0.695312, 1.4467
0, 0.6875, 1.44304
0, 0.679688, 1.43926
0, 0.671875, 1.43538
0, 0.664062, 1.43138
0, 0.65625, 1.42726
0, 0.648438, 1.42303
0, 0.640625, 1.41868
0, 0.632812, 1.41422
0, 0.625, 1.40965
0, 0.617188, 1.40496
0, 0.609375, 1.40016
0, 0.601562, 1.39524
0, 0.59375, 1.3902
0, 0.585938, 1.38506
0, 0.578125, 1.3798
0, 0.570312, 1.37442
0, 0.5625, 1.36893
0, 0.554688, 1.36332
0, 0.546875, 1.3576
0, 0.539062, 1.35177
0, 0.53125, 1.34582
0, 0.523438, 1.33975
0, 0.515625, 1.33358
0, 0.507812, 1.32728
0, 0.5, 1.32088
0, 0.492188, 1.31443
0, 0.484375, 1.30804
0, 0.476562, 1.30168
0, 0.46875, 1.29538
0, 0.460938, 1.28912
0, 0.453125, 1.2829
0, 0.445312, 1.27673
0, 0.4375, 1.27061
0, 0.429688, 1.26453
0, 0.421875, 1.25849
0, 0.414062, 1.25251
0, 0.40625, 1.24656
0, 0.398438, 1.24066
0, 0.390625, 1.23481
0, 0.382812, 1.229
0, 0.375, 1.22324
0, 0.367188, 1.21753
0, 0.359375, 1.21185
0, 0.351562, 1.20623
0, 0.34375, 1.20065
0, 0.335938, 1.19511
0, 0.328125, 1.18962
0, 0.320312, 1.18418
0, 0.3125, 1.17878
0, 0.304688, 1.17343
0, 0.296875, 1.16812
0, 0.289062, 1.16285
0, 0.28125, 1.15764
0, 0.273438, 1.15246
0, 0.265625, 1.14734
0, 0.257812, 1.14226
0, 0.25, 1.13722
0, 0.242188, 1.13223
0, 0.234375, 1.12728
0, 0.226562, 1.12238
0, 0.21875, 1.11753
0, 0.210938, 1.11272
0, 0.203125, 1.10795
0, 0.195312, 1.10323
0, 0.1875, 1.09856
0, 0.179688, 1.09393
0, 0.171875, 1.08935
0, 0.164062, 1.08481
0, 0.15625, 1.08032
0, 0.148438, 1.07587
0, 0.140625, 1.07147
0, 0.132812, 1.06712
0, 0.125, 1.0628
0, 0.117188, 1.05854
0, 0.109375, 1.05432
0, 0.101562, 1.05014
0, 0.09375, 1.04602
0, 0.0859375, 1.04193
0, 0.078125, 1.03789
0, 0.0703125, 1.0339
0, 0.0625, 1.02995
0, 0.0546875, 1.02605
0, 0.046875, 1.02219
0, 0.0390625, 1.01838
0, 0.03125, 1.01461
0, 0.0234375, 1.01089
0, 0.015625, 1.00722
0, 0.0078125, 1.00359
0, 0, 1
0.0078125, 0.992188, 1.4959
0.0078125, 0.984375, 1.4968
0.0078125, 0.976562, 1.49749
0.0078125, 0.96875, 1.49806
0.0078125, 0.960938, 1.49852
0.0078125, 0.953125, 1.49886
0.0078125, 0.945312, 1.49908
0.0078125, 0.9375, 1.4992
0.0078125, 0.929688, 1.49919
0.0078125, 0.921875, 1.49908
0.0078125, 0.914062, 1.49884
0.0078125, 0.90625, 1.4985
0.0078125, 0.898438, 1.49804
0.0078125, 0.890625, 1.49746
0.0078125, 0.882812, 1.49677
0.0078125, 0.875, 1.49597
0.0078125, 0.867188, 1.49505
0.0078125, 0.859375, 1.49401
0.0078125, 0.851562, 1.49287
0.0078125, 0.84375, 1.4916
0.0078125, 0.835938, 1.49022
0.0078125, 0.828125, 1.48873
0.0078125, 0.820312, 1.48713
0.0078125, 0.8125, 1.48541
0.0078125, 0.804688, 1.48357
0.0078125, 0.796875, 1.48162
0.0078125, 0.789062, 1.47955
0.0078125, 0.78125, 1.47738
0.0078125, 0.773438, 1.47508
0.0078125, 0.765625, 1.47267
0.0078125, 0.757812, 1.47015
0.0078125, 0.75, 1.46751
0.0078125, 0.742188, 1.46476
0.0078125, 0.734375, 1.46189
0.0078125, 0.726562, 1.45891
0.0078125, 0.71875, 1.45582
0.0078125, 0.710938, 1.45261
0.0078125, 0.703125, 1.44928
0.0078125, 0.695312, 1.44584
0.0078125, 0.6875, 1.44229
0.0078125, 0.679688, 1.43862
0.0078125, 0.671875, 1.43484
0.0078125, 0.664062, 1.43094
0.0078125, 0.65625, 1.42693
0.0078125, 0.648438, 1.4228
0.0078125, 0.640625, 1.41856
0.0078125, 0.632812, 1.4142
0.0078125, 0.625, 1.40973
0.0078125, 0.617188, 1.40515
0.0078125, 0.609375, 1.40045
0.0078125, 0.601562, 1.39563
0.0078125, 0.59375, 1.3907
0.0078125, 0.585938, 1.38566
0.0078125, 0.578125, 1.3805
0.0078125, 0.570312, 1.37523
0.0078125, 0.5625, 1.36984
0.0078125, 0.554688, 1.36434
0.0078125, 0.546875, 1.35872
0.0078125, 0.539062, 1.35299
0.0078125, 0.53125, 1.34715
0.0078125, 0.523438, 1.34119
0.0078125, 0.515625, 1.33511
0.0078125, 0.507812, 1.32892
0.0078125, 0.5, 1.32262
0.0078125, 0.492188, 1.31621
0.0078125, 0.484375, 1.3098
0.0078125, 0.476562, 1.30344
0.0078125, 0.46875, 1.29713
0.0078125, 0.460938, 1.29086
0.0078125, 0.453125, 1.28463
0.0078125, 0.445312, 1.27845
0.0078125, 0.4375, 1.27232
0.0078125, 0.429688, 1.26623
0.0078125, 0.421875, 1.26019
0.0078125, 0.414062, 1.25419
0.0078125, 0.40625, 1.24824
0.0078125, 0.398438, 1.24233
0.0078125, 0.390625, 1.23647
0.0078125, 0.382812, 1.23065
0.0078125, 0.375, 1.22488
0.0078125, 0.367188, 1.21916
0.0078125, 0.359375, 1.21348
0.0078125, 0.351562, 1.20784
